"","note","id","sample.size","sex","category","subcategory","unit","group_name","build","author","year","population","trait","pmid","ontology","rawfile","filename","outfile","nsnp","delimiter","header","mr","chr_col","snp_col","pos_col","ea_col","oa_col","ncontrol_col","beta_col","se_col","pval_col"
"1046","name=High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A; chr=21; start=42653636; end=42775509; entrez=5152; uniprot=O76083","prot-c-5201_50_4",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","PDE9A",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5201-50_4_one.out.merged.h.tsv.gz","prot-c-5201_50_4.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5201_50_4.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1047","name=Peptidyl-prolyl cis-trans isomerase D; chr=4; start=158709134; end=158723396; entrez=5481; uniprot=Q08752","prot-c-5202_4_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","PPID",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5202-4_3_one.out.merged.h.tsv.gz","prot-c-5202_4_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5202_4_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1048","name=Proteasome activator complex subunit 3; chr=17; start=42824385; end=42843758; entrez=10197; uniprot=P61289","prot-c-5204_13_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","PSME3",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5204-13_3_one.out.merged.h.tsv.gz","prot-c-5204_13_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5204_13_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1049","name=Glucokinase regulatory protein; chr=2; start=27496842; end=27523684; entrez=2646; uniprot=Q14397","prot-c-5223_59_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","GCKR",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5223-59_3_one.out.merged.h.tsv.gz","prot-c-5223_59_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5223_59_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1050","name=Casein kinase II 2-alpha:2-beta heterotetramer; chr=20|6; start=473591|31647414; end=543821|31749825; entrez=1457|1460; uniprot=P68400|P67870","prot-c-5225_50_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","CK2-A1:B",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5225-50_3_one.out.merged.h.tsv.gz","prot-c-5225_50_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5225_50_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1051","name=Casein kinase II 2-alpha':2-beta heterotetramer; chr=16|6; start=58157907|31647414; end=58197920|31749825; entrez=1459|1460; uniprot=P19784|P67870","prot-c-5226_36_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","CK2-A2:B",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5226-36_3_one.out.merged.h.tsv.gz","prot-c-5226_36_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5226_36_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1052","name=[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial; chr=2; start=172555373; end=172608669; entrez=5163; uniprot=Q15118","prot-c-5227_60_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","PDK1",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5227-60_3_one.out.merged.h.tsv.gz","prot-c-5227_60_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5227_60_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1053","name=Kinesin-like protein KIF23; chr=15; start=69414246; end=69448427; entrez=9493; uniprot=Q02241","prot-c-5228_25_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","KIF23",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5228-25_2_one.out.merged.h.tsv.gz","prot-c-5228_25_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5228_25_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1054","name=Inosine-5'-monophosphate dehydrogenase 1; chr=7; start=128392277; end=128410252; entrez=3614; uniprot=P20839","prot-c-5229_90_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","IMDH1",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5229-90_3_one.out.merged.h.tsv.gz","prot-c-5229_90_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5229_90_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1055","name=3-hydroxy-3-methylglutaryl-coenzyme A reductase; chr=5; start=75336329; end=75362104; entrez=3156; uniprot=P04035","prot-c-5230_99_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","HMGR",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5230-99_3_one.out.merged.h.tsv.gz","prot-c-5230_99_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5230_99_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1056","name=Proprotein convertase subtilisin/kexin type 9; chr=1; start=55039548; end=55064852; entrez=255738; uniprot=Q8NBP7","prot-c-5231_79_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","PCSK9",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5231-79_3_one.out.merged.h.tsv.gz","prot-c-5231_79_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5231_79_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1057","name=Nuclear receptor subfamily 1 group D member 1; chr=17; start=40092787; end=40100725; entrez=9572; uniprot=P20393","prot-c-5236_2_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","NR1D1",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5236-2_3_one.out.merged.h.tsv.gz","prot-c-5236_2_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5236_2_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1058","name=Peptidyl-prolyl cis-trans isomerase E; chr=1; start=39692182; end=39763914; entrez=10450; uniprot=Q9UNP9","prot-c-5238_26_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","PPIE",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5238-26_3_one.out.merged.h.tsv.gz","prot-c-5238_26_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5238_26_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1059","name=Dual specificity mitogen-activated protein kinase kinase 4; chr=17; start=12020824; end=12143830; entrez=6416; uniprot=P45985","prot-c-5242_37_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","MP2K4",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5242-37_3_one.out.merged.h.tsv.gz","prot-c-5242_37_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5242_37_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1060","name=Mitogen-activated protein kinase 9; chr=5; start=180233143; end=180292099; entrez=5601; uniprot=P45984","prot-c-5244_12_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","JNK2",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5244-12_3_one.out.merged.h.tsv.gz","prot-c-5244_12_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5244_12_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1061","name=AMP Kinase (alpha2beta2gamma1); chr=1|1|12; start=56645322|147155106|49002274; end=56715335|147172550|49019197; entrez=5563|5565|5571; uniprot=P54646|O43741|P54619","prot-c-5245_40_5",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","AMPK a2b2g1",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5245-40_5_one.out.merged.h.tsv.gz","prot-c-5245_40_5.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5245_40_5.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1062","name=cGMP-dependent 3',5'-cyclic phosphodiesterase; chr=11; start=72576141; end=72674591; entrez=5138; uniprot=O00408","prot-c-5246_64_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","cGMP-stimulated PDE",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5246-64_3_one.out.merged.h.tsv.gz","prot-c-5246_64_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5246_64_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1063","name=Peptidyl-prolyl cis-trans isomerase F, mitochondrial; chr=10; start=79347469; end=79355337; entrez=10105; uniprot=P30405","prot-c-5248_68_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Cyclophilin F",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5248-68_2_one.out.merged.h.tsv.gz","prot-c-5248_68_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5248_68_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1064","name=Serine/threonine-protein kinase 17B; chr=2; start=196133566; end=196176503; entrez=9262; uniprot=O94768","prot-c-5249_31_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","DRAK2",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5249-31_3_one.out.merged.h.tsv.gz","prot-c-5249_31_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5249_31_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1065","name=Inosine-5'-monophosphate dehydrogenase 2; chr=3; start=49024325; end=49029408; entrez=3615; uniprot=P12268","prot-c-5250_53_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","IMDH2",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5250-53_3_one.out.merged.h.tsv.gz","prot-c-5250_53_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5250_53_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1066","name=Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A; chr=2; start=177623252; end=178108339; entrez=50940; uniprot=Q9HCR9","prot-c-5252_33_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","PDE11",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5252-33_3_one.out.merged.h.tsv.gz","prot-c-5252_33_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5252_33_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1067","name=cGMP-inhibited 3',5'-cyclic phosphodiesterase A; chr=12; start=20369245; end=20684381; entrez=5139; uniprot=Q14432","prot-c-5254_69_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","PDE3A",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5254-69_3_one.out.merged.h.tsv.gz","prot-c-5254_69_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5254_69_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1068","name=cAMP-specific 3',5'-cyclic phosphodiesterase 4D; chr=5; start=58969038; end=60522120; entrez=5144; uniprot=Q08499","prot-c-5255_22_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","PDE4D",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5255-22_3_one.out.merged.h.tsv.gz","prot-c-5255_22_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5255_22_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1069","name=cGMP-specific 3',5'-cyclic phosphodiesterase; chr=4; start=119494395; end=119628991; entrez=8654; uniprot=O76074","prot-c-5256_86_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","PDE5A",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5256-86_3_one.out.merged.h.tsv.gz","prot-c-5256_86_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5256_86_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1070","name=Mitogen-activated protein kinase kinase kinase 7:TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 fusion; chr=22|6; start=39399741|90513573; end=39437060|90587045; entrez=6885|10454; uniprot=O43318|Q15750","prot-c-5259_2_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","TAK1-TAB1",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5259-2_3_one.out.merged.h.tsv.gz","prot-c-5259_2_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5259_2_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1071","name=Non-receptor tyrosine-protein kinase TYK2; chr=19; start=10350529; end=10380676; entrez=7297; uniprot=P29597","prot-c-5260_80_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","TYK2",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5260-80_3_one.out.merged.h.tsv.gz","prot-c-5260_80_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5260_80_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1072","name=Abelson tyrosine-protein kinase 2; chr=1; start=179099327; end=179229684; entrez=27; uniprot=P42684","prot-c-5261_13_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","ABL2",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5261-13_3_one.out.merged.h.tsv.gz","prot-c-5261_13_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5261_13_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1073","name=Breast cancer anti-estrogen resistance protein 3; chr=1; start=93561786; end=93847150; entrez=8412; uniprot=O75815","prot-c-5262_57_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","BCAR3",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5262-57_3_one.out.merged.h.tsv.gz","prot-c-5262_57_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5262_57_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1074","name=Calreticulin; chr=19; start=12938578; end=12944489; entrez=811; uniprot=P27797","prot-c-5264_65_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","calreticulin",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5264-65_3_one.out.merged.h.tsv.gz","prot-c-5264_65_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5264_65_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1075","name=GRB2-related adapter protein 2; chr=22; start=39901082; end=39973721; entrez=9402; uniprot=O75791","prot-c-5265_12_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","GRB2-related adapter protein 2",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5265-12_3_one.out.merged.h.tsv.gz","prot-c-5265_12_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5265_12_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1076","name=Matrix metalloproteinase-16; chr=8; start=88032009; end=88328025; entrez=4325; uniprot=P51512","prot-c-5268_49_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","MMP-16",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5268-49_3_one.out.merged.h.tsv.gz","prot-c-5268_49_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5268_49_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1077","name=SHC-transforming protein 1; chr=1; start=154962298; end=154974395; entrez=6464; uniprot=P29353","prot-c-5272_55_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","SHC1",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5272-55_2_one.out.merged.h.tsv.gz","prot-c-5272_55_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5272_55_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1078","name=Mitochondrial glutamate carrier 2; chr=22; start=17563439; end=17590994; entrez=83733; uniprot=Q9H1K4","prot-c-5280_68_5",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","GHC2",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5280-68_5_one.out.merged.h.tsv.gz","prot-c-5280_68_5.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5280_68_5.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1079","name=Eotaxin; chr=17; start=34285668; end=34288334; entrez=6356; uniprot=P51671","prot-c-5301_7_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Eotaxin",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5301-7_3_one.out.merged.h.tsv.gz","prot-c-5301_7_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5301_7_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1080","name=Coagulation factor IXab; chr=X; start=139530758; end=139563458; entrez=2158; uniprot=P00740","prot-c-5307_12_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Coagulation Factor IXab",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5307-12_3_one.out.merged.h.tsv.gz","prot-c-5307_12_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5307_12_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1081","name=Neutrophil elastase; chr=19; start=851014; end=856285; entrez=1991; uniprot=P08246","prot-c-5308_89_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Elastase",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5308-89_2_one.out.merged.h.tsv.gz","prot-c-5308_89_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5308_89_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1082","name=Apolipoprotein E (isoform E2); chr=19; start=44905754; end=44909393; entrez=348; uniprot=P02649","prot-c-5312_49_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Apo E2",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5312-49_3_one.out.merged.h.tsv.gz","prot-c-5312_49_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5312_49_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"1083","name=Prothrombin; chr=11; start=46719180; end=46739506; entrez=2147; uniprot=P00734","prot-c-5316_54_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Prothrombin",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/5316-54_3_one.out.merged.h.tsv.gz","prot-c-5316_54_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-5316_54_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
